_행정구,행정동,이름,주소,도로명 주소,카테고리,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명,대분류
부산진구,범천동,용궁 쟁반 짜장,부산광역시 부산진구 범천동 870-24,부산광역시 부산진구 중앙대로 611-2," 짜장면, 중국집 ",부산광역시 부산진구 범천동 870-24,129.0583551,35.1474185,정좌표,2.62301e+18,구주소,부산광역시 부산진구 중앙대로 611-2,부산광역시 부산진구 범천동 870-24,47351.0,2623077000.0,범천1동,2623010400,범천동,면류
부산진구,범천동,초원복국,부산광역시 부산진구 범천동 839-30,부산광역시 부산진구 자유평화로 21-10," 복어, 복국 ",부산광역시 부산진구 범천동 839-30,129.0623987,35.1418937,정좌표,2.62301e+18,구주소,부산광역시 부산진구 자유평화로 21-10,부산광역시 부산진구 범천동 839-30,47366.0,2623077000.0,범천1동,2623010400,범천동,국/탕/찌개류
부산진구,범천동,매운 양재기찜갈비,부산광역시 부산진구 범천동 854-8,부산광역시 부산진구 황령대로 8," 찜갈비, 갈비찜 ",부산광역시 부산진구 범천동 854-8,129.0606729,35.1475875,정좌표,2.62301e+18,구주소,부산광역시 부산진구 황령대로 8,부산광역시 부산진구 범천동 854-8,47354.0,2623077000.0,범천1동,2623010400,범천동,밥류
부산진구,범천동,고향통닭,부산광역시 부산진구 범천동 869-9,부산광역시 부산진구 중앙대로635번길 17 1층 고향통닭," 치킨, 똥집 ",부산광역시 부산진구 범천동 869-9,129.0582025,35.1491956,정좌표,2.62301e+18,구주소,부산광역시 부산진구 중앙대로635번길 17,부산광역시 부산진구 범천동 869-9,47351.0,2623077000.0,범천1동,2623010400,범천동,닭고기류
부산진구,범천동,마산식당,부산광역시 부산진구 범천동 839-53,부산광역시 부산진구 자유평화로 19," 돼지국밥, 국밥 ",부산광역시 부산진구 범천동 839-53,129.0619558,35.1415911,정좌표,2.62301e+18,구주소,부산광역시 부산진구 자유평화로 19,부산광역시 부산진구 범천동 839-53,47366.0,2623077000.0,범천1동,2623010400,범천동,돼지고기류
부산진구,범천동,밥상극장,부산광역시 부산진구 범천동 869-7,부산광역시 부산진구 중앙대로635번길 11 2층," 한식뷔페, 뷔페 ",부산광역시 부산진구 범천동 869-7,129.0584878,35.1491931,정좌표,2.62301e+18,구주소,부산광역시 부산진구 중앙대로635번길 11,부산광역시 부산진구 범천동 869-7,47351.0,2623077000.0,범천1동,2623010400,범천동,밥류
부산진구,범천동,강원도산골손칼국수,부산광역시 부산진구 범천동 838-11,부산광역시 부산진구 골드테마길 2-4 아름골드타운," 잔치국수, 김치말이국수 ",부산광역시 부산진구 범천동 838-11,129.0605231,35.1419642,정좌표,2.62301e+18,구주소,부산광역시 부산진구 골드테마길 2-4,부산광역시 부산진구 범천동 838-11,47365.0,2623077000.0,범천1동,2623010400,범천동,면류
부산진구,범천동,해양산국밥,부산광역시 부산진구 범천동 845-94 1층,부산광역시 부산진구 골드테마길 36 1층," 국밥, 돼지국밥 ",부산광역시 부산진구 범천동 845-94 1층,129.0601348,35.1433287,정좌표,2.62301e+18,구주소,부산광역시 부산진구 골드테마길 36,부산광역시 부산진구 범천동 845-94,47364.0,2623077000.0,범천1동,2623010400,범천동,돼지고기류
부산진구,범천동,언양닭칼국수,부산광역시 부산진구 범천동 839-31,부산광역시 부산진구 자유평화로 21-6 1층 101호," 닭칼국수, 닭곰탕 ",부산광역시 부산진구 범천동 839-31,129.0623964,35.1417224,정좌표,2.62301e+18,구주소,부산광역시 부산진구 자유평화로 21-6,부산광역시 부산진구 범천동 839-31,47366.0,2623077000.0,범천1동,2623010400,범천동,닭고기류
부산진구,범천동,흥미원,부산광역시 부산진구 범천동 854-23,부산광역시 부산진구 범일로192번길 23," 짜장면, 쟁반짜장 ",부산광역시 부산진구 범천동 854-23,129.0611259,35.1469796,정좌표,2.62301e+18,구주소,부산광역시 부산진구 범일로192번길 23,부산광역시 부산진구 범천동 854-23,47354.0,2623077000.0,범천1동,2623010400,범천동,면류
부산진구,범천동,불끈낙지,부산 부산진구 범천동 839-42,부산 부산진구 자유평화로 17 1층," 낙지보쌈, 낙지요리 ",부산 부산진구 범천동 839-42,129.0617478,35.1416289,정좌표,2.62301e+18,구주소,부산광역시 부산진구 자유평화로 17,부산광역시 부산진구 범천동 839-42,47366.0,2623077000.0,범천1동,2623010400,범천동,돼지고기류
부산진구,범천동,골목집,부산광역시 부산진구 범천동 870-44,부산광역시 부산진구 중앙대로 613-7 골목집," 돼지갈비, 갈비 ",부산광역시 부산진구 범천동 870-44,129.058314,35.1476352,정좌표,2.62301e+18,구주소,부산광역시 부산진구 중앙대로 613-7,부산광역시 부산진구 범천동 870-44,47351.0,2623077000.0,범천1동,2623010400,범천동,돼지고기류
부산진구,범천동,전포커피로스터스,부산광역시 부산진구 범천동 858-17,부산광역시 부산진구 황령대로17번길 25 1층," 커피, 카페 ",부산광역시 부산진구 범천동 858-17,129.0609017,35.1491539,정좌표,2.62301e+18,구주소,부산광역시 부산진구 황령대로17번길 25,부산광역시 부산진구 범천동 858-17,47353.0,2623077000.0,범천1동,2623010400,범천동,커피
부산진구,범천동,범일닥구이,부산광역시 부산진구 범천동 841-217,부산광역시 부산진구 범일로142번길 41 1층," 닭구이, 숯불닭갈비 ",부산광역시 부산진구 범천동 841-217,129.0616423,35.1428017,정좌표,2.62301e+18,구주소,부산광역시 부산진구 범일로142번길 41,부산광역시 부산진구 범천동 841-217,47363.0,2623077000.0,범천1동,2623010400,범천동,닭고기류
부산진구,범천동,베이커스,부산광역시 부산진구 범천동 869-12," 부산광역시 부산진구 중앙대로 623 1층, 베이커스 범내골점 "," 베이커리, 소금빵 ",부산광역시 부산진구 범천동 869-12,129.0588946,35.1484053,정좌표,2.62301e+18,구주소,부산광역시 부산진구 중앙대로 623,부산광역시 부산진구 범천동 869-12,47351.0,2623077000.0,범천1동,2623010400,범천동,밥류
부산진구,범천동,태화반점,부산광역시 부산진구 범천동 842-10,부산광역시 부산진구 중앙번영로 22 골든아파트," 짜장면, 중화요리 ",부산광역시 부산진구 범천동 842-10,129.0615475,35.1447946,정좌표,2.62301e+18,구주소,부산광역시 부산진구 중앙번영로 22,부산광역시 부산진구 범천동 842-10,47362.0,2623077000.0,범천1동,2623010400,범천동,면류
부산진구,범천동,한마당 통영숯불 장어구이,부산광역시 부산진구 범천동 854-12,부산광역시 부산진구 범일로192번길 13," 장어, 장어탕 ",부산광역시 부산진구 범천동 854-12,129.0606661,35.1470648,정좌표,2.62301e+18,구주소,부산광역시 부산진구 범일로192번길 13,부산광역시 부산진구 범천동 854-12,47354.0,2623077000.0,범천1동,2623010400,범천동,생선류
부산진구,범천동,부산정,부산광역시 부산진구 범천동 1298-6,부산광역시 부산진구 신암로 13-1," 야끼토리, 국수 ",부산광역시 부산진구 범천동 1298-6,129.0558112,35.1433394,정좌표,2.62301e+18,구주소,부산광역시 부산진구 신암로 13-1,부산광역시 부산진구 범천동 1298-6,47369.0,2623078000.0,범천2동,2623010400,범천동,면류
부산진구,범천동,꾸브라꼬 숯불두마리치킨,부산광역시 부산진구 범천동 1230-72,부산광역시 부산진구 신암로 91 1층,치킨,부산광역시 부산진구 범천동 1230-72,129.0527268,35.1492433,정좌표,2.62301e+18,구주소,부산광역시 부산진구 신암로 91,부산광역시 부산진구 범천동 1230-72,47349.0,2623078000.0,범천2동,2623010400,범천동,닭고기류
부산진구,범천동,라온파티뷔페,부산광역시 부산진구 범천동 862-1 알리안츠생명빌딩,부산광역시 부산진구 중앙대로 640 알리안츠생명빌딩 지하 1층,한식뷔페,부산광역시 부산진구 범천동 862-1 알리안츠생명빌딩,129.0597566,35.1497138,정좌표,2.62301e+18,구주소,부산광역시 부산진구 중앙대로 640,부산광역시 부산진구 범천동 862-1,47353.0,2623077000.0,범천1동,2623010400,범천동,밥류
부산진구,범천동,칼질천번,부산광역시 부산진구 범천동 847-19,부산광역시 부산진구 골드테마길 63 칼질천번," 횟집, 오징어회 ",부산광역시 부산진구 범천동 847-19,129.0598871,35.1445387,정좌표,2.62301e+18,구주소,부산광역시 부산진구 골드테마길 63,부산광역시 부산진구 범천동 847-19,47361.0,2623077000.0,범천1동,2623010400,범천동,생선류
부산진구,범천동,녹두밭,부산광역시 부산진구 범천동 875-20,부산광역시 부산진구 신천대로65번길 70," 빈대떡, 술집 ",부산광역시 부산진구 범천동 875-20,129.0579889,35.1471062,정좌표,2.62301e+18,구주소,부산광역시 부산진구 신천대로65번길 70,부산광역시 부산진구 범천동 875-20,47352.0,2623077000.0,범천1동,2623010400,범천동,주류
부산진구,범천동,대가밀면,부산광역시 부산진구 범천동 854-9,부산광역시 부산진구 범일로192번길 17," 밀면, 물밀면 ",부산광역시 부산진구 범천동 854-9,129.0607762,35.1470909,정좌표,2.62301e+18,구주소,부산광역시 부산진구 범일로192번길 17,부산광역시 부산진구 범천동 854-9,47354.0,2623077000.0,범천1동,2623010400,범천동,면류
부산진구,범천동,덕선제과,부산광역시 부산진구 범천동 1515-134,부산광역시 부산진구 망양로 947-1 1층," 베이커리, 팥빵 ",부산광역시 부산진구 범천동 1515-134,129.052823,35.1422296,정좌표,2.62301e+18,구주소,부산광역시 부산진구 망양로 947-1,부산광역시 부산진구 범천동 1515-134,47372.0,2623078000.0,범천2동,2623010400,범천동,밥류
부산진구,범천동,텐퍼센트커피,부산광역시 부산진구 범천동 838-11,부산광역시 부산진구 골드테마길 2-4," 커피, 카페 ",부산광역시 부산진구 범천동 838-11,129.0605231,35.1419642,정좌표,2.62301e+18,구주소,부산광역시 부산진구 골드테마길 2-4,부산광역시 부산진구 범천동 838-11,47365.0,2623077000.0,범천1동,2623010400,범천동,커피
부산진구,범천동,파리바게뜨,부산광역시 부산진구 범천동 857-2,부산광역시 부산진구 중앙대로 626 (범천동) 서면동일스위트 1층 [범내골역 8번출구]," 베이커리, 빵집 ",부산광역시 부산진구 범천동 857-2,129.0596767,35.1486238,정좌표,2.62301e+18,구주소,부산광역시 부산진구 중앙대로 626,부산광역시 부산진구 범천동 857-2,47353.0,2623077000.0,범천1동,2623010400,범천동,밥류
부산진구,범천동,굽네치킨,부산광역시 부산진구 범천동 851-1,부산광역시 부산진구 범일로192번길 54,치킨,부산광역시 부산진구 범천동 851-1,129.0617817,35.1459283,정좌표,2.62301e+18,구주소,부산광역시 부산진구 범일로192번길 54,부산광역시 부산진구 범천동 851-1,47355.0,2623077000.0,범천1동,2623010400,범천동,닭고기류
부산진구,범천동,금랑,부산광역시 부산진구 범천동 1263-5,부산광역시 부산진구 신암로 63," 짬뽕, 중국집 ",부산광역시 부산진구 범천동 1263-5,129.0543576,35.147201,정좌표,2.62301e+18,구주소,부산광역시 부산진구 신암로 63,부산광역시 부산진구 범천동 1263-5,47350.0,2623078000.0,범천2동,2623010400,범천동,면류
부산진구,범천동,하이오커피,부산광역시 부산진구 범천동 864-1,부산광역시 부산진구 신천대로65번길 9 다인 로얄펠리스 133호," 카페, 커피 ",부산광역시 부산진구 범천동 864-1,129.0582745,35.1496727,정좌표,2.62301e+18,구주소,부산광역시 부산진구 신천대로65번길 9,부산광역시 부산진구 범천동 864-1,47351.0,2623077000.0,범천1동,2623010400,범천동,커피
부산진구,범천동,기소야,부산광역시 부산진구 범천동 857-8,부산광역시 부산진구 중앙대로 630," 돈까스, 김치우동 ",부산광역시 부산진구 범천동 857-8,129.0595696,35.1488321,정좌표,2.62301e+18,구주소,부산광역시 부산진구 중앙대로 630,부산광역시 부산진구 범천동 857-8,47353.0,2623077000.0,범천1동,2623010400,범천동,돼지고기류
부산진구,범천동,경성설렁탕,부산광역시 부산진구 범천동 1298-100,부산광역시 부산진구 신암로 5-1 1층," 설렁탕, 스지 ",부산광역시 부산진구 범천동 1298-100,129.055756,35.1424655,정좌표,2.62301e+18,구주소,부산광역시 부산진구 신암로 5-1,부산광역시 부산진구 범천동 1298-100,47369.0,2623078000.0,범천2동,2623010400,범천동,국/탕/찌개류
부산진구,범천동,오니비,부산광역시 부산진구 범천동 847-32,부산광역시 부산진구 골드테마길 65 중앙숯불갈비 2층," 이자카야, 술집 ",부산광역시 부산진구 범천동 847-32,129.0598772,35.1446199,정좌표,2.62301e+18,구주소,부산광역시 부산진구 골드테마길 65,부산광역시 부산진구 범천동 847-32,47361.0,2623077000.0,범천1동,2623010400,범천동,주류
부산진구,범천동,치킨신드롬,부산광역시 부산진구 범천동 1652," 부산광역시 부산진구 신암로 133 상가동 5호 e편한세상, 서면 더 센트럴 ",치킨,부산광역시 부산진구 범천동 1652,129.0498652,35.15117,정좌표,2.62301e+18,구주소,부산광역시 부산진구 신암로 133,부산광역시 부산진구 범천동 1652,47348.0,2623078000.0,범천2동,2623010400,범천동,닭고기류
부산진구,범천동,남포가,부산광역시 부산진구 범천동 1652 cbs 방송국옆 도로변 상가 108호 남포가,부산광역시 부산진구 신암로 133 cbs 방송국옆 도로변 상가 108호 남포가," 술집, 탕수육 ",부산광역시 부산진구 범천동 1652 cbs 방송국옆 도로변 상가 108호 남포가,129.0498652,35.15117,정좌표,2.62301e+18,구주소,부산광역시 부산진구 신암로 133,부산광역시 부산진구 범천동 1652,47348.0,2623078000.0,범천2동,2623010400,범천동,주류
부산진구,범천동,댄싱컵,부산광역시 부산진구 범천동 839-412,부산광역시 부산진구 자유평화로 15 제1층 101호," 커피, 아메리카노 ",부산광역시 부산진구 범천동 839-412,129.0614723,35.1415412,정좌표,2.62301e+18,구주소,부산광역시 부산진구 자유평화로 15,부산광역시 부산진구 범천동 839-412,47366.0,2623077000.0,범천1동,2623010400,범천동,커피
