"STN_CD","LONGITUDE","LATITUDE","STN_NM","LOAD_DATE"
"2621894","129.04847","35.12823",부산진역,"20231208"
"2621895","129.0491","35.12912",부산진역,"20220104"
"2621895","129.0491","35.12912",부산진역,"20231208"
"2621896","129.05068","35.13063",봉생병원,"20220104"
"2621896","129.05068","35.13063",봉생병원,"20231208"
"2621897","129.05078","35.13062",봉생병원,"20220104"
"2621897","129.05078","35.13062",봉생병원,"20231208"
"2621898","129.0538","35.13305",좌천역.좌천삼거리,"20220104"
"2621898","129.0538","35.13305",좌천역.좌천삼거리,"20231208"
"2621899","129.0588","35.13423",자성대교차로,"20220104"
"2621899","129.0588","35.13423",자성대교차로,"20231208"
"2621900","129.05927","35.14375",중앙시장,"20220104"
"2621900","129.05927","35.14375",중앙시장,"20231208"
"2621901","129.05904","35.14884",범내골역,"20220104"
"2621901","129.05904","35.14884",범내골역,"20231208"
"2621902","129.05937","35.14969",범내골역,"20220104"
"2621902","129.05937","35.14969",범내골역,"20231208"
"2621903","129.05935","35.14297",중앙시장,"20220104"
"2621903","129.05935","35.14297",중앙시장,"20231208"
"2621904","129.05933","35.13767",범일역,"20220104"
"2621904","129.05933","35.13767",범일역,"20231208"
"2621905","129.05938","35.13558",부산진시장,"20220104"
"2621905","129.05935","35.13558",부산진시장.남문시장,"20231208"
"2621906","129.0594","35.13852",범일역,"20220104"
"2621906","129.0594","35.13852",범일역,"20231208"
"2621907","129.05945","35.13655",부산진시장,"20220104"
"2621907","129.0595","35.13655",부산진시장.남문시장,"20231208"
"2621908","129.05978","35.13486",범일2동행정복지센터,"20220104"
"2621908","129.05978","35.13486",범일2동행정복지센터,"20231208"
"2621909","129.12762","35.22775",해운대수목원,"20220104"
"2621909","129.12762","35.22775",해운대수목원,"20231208"
"2621910","129.12843","35.22723",해운대수목원,"20220104"
"2621910","129.12843","35.22723",해운대수목원,"20231208"
"2621911","129.24467","35.31182",동해선좌천역,"20220104"
"2621911","129.24467","35.31182",동해선좌천역,"20231208"
"2621912","129.27683","35.32791",동해선월내역,"20220104"
"2621912","129.27683","35.32791",동해선월내역,"20231208"
"2621913","129.27735","35.32816",동해선월내역,"20220104"
"2621913","129.27735","35.32816",동해선월내역,"20231208"
"2621915","128.8582","35.13503",지사산단입구,"20220104"
"2621915","128.8582","35.13503",지사산단입구,"20231208"
"2621916","128.9051","35.10352",국회부산도서관,"20220104"
"2621917","128.90487","35.10187",국회부산도서관입구,"20220104"
"2621917","128.90487","35.10187",국회부산도서관입구,"20231208"
"2621918","129.21192","35.19527",롯데월드부산,"20220104"
"2621918","129.21192","35.19527",롯데월드부산,"20231208"
"2621919","129.08477","35.17478",연제도서관입구.연산더샵,"20220104"
"2621919","129.08477","35.17478",연제도서관입구.연산더샵,"20231208"
"2621920","129.03133","35.21418",만덕초등학교,"20220104"
"2621920","129.03133","35.21418",만덕초등학교,"20231208"
"2621921","129.20068","35.18423",송정종점,"20220104"
"2621921","129.20068","35.18423",송정종점,"20231208"
"2621922","129.16862","35.16555",중동역,"20220104"
"2621922","129.16862","35.16555",중동역,"20231208"
"2621923","129.16867","35.16587",중동역,"20220104"
"2621923","129.16867","35.16587",중동역,"20231208"
"2621924","129.1667","35.1711",신도중.신도고등학교,"20220104"
"2621924","129.1667","35.1711",신도중.신도고등학교,"20231208"
"2621925","129.16642","35.17097",신도중.신도고등학교,"20220104"
"2621925","129.16642","35.17097",신도중.신도고등학교,"20231208"
"2621926","129.16717","35.1727",좌3동행정복지센터,"20220104"
"2621926","129.16717","35.1727",좌3동행정복지센터,"20231208"
"2621927","129.16697","35.17285",좌3동행정복지센터,"20220104"
"2621927","129.16697","35.17285",좌3동행정복지센터,"20231208"
"2621928","128.91186","35.09506",명지환승센터,"20220104"
"2621928","128.91186","35.09506",명지환승센터,"20231208"
"2621929","129.2204","35.23183",웨이브리즈아파트,"20220104"
"2621929","129.2204","35.23183",웨이브리즈아파트,"20231208"
"2621930","129.22063","35.2319",웨이브리즈아파트,"20220104"
"2621930","129.22063","35.2319",웨이브리즈아파트,"20231208"
"2621931","129.0553","35.1576",서면역.롯데호텔백화점,"20220104"
"2621931","129.0553","35.1576",서면역.롯데호텔백화점,"20231208"
"2621932","129.03542","35.15452",부산진우체국,"20220104"
"2621932","129.03542","35.15452",부산진우체국.가야1치안센터,"20231208"
"2621933","129.04233","35.15573",가야역,"20220104"
"2621933","129.04233","35.15573",가야역,"20231208"
"2621934","129.04818","35.15685",부암역,"20220104"
"2621934","129.04818","35.15685",부암역,"20231208"
"2621935","129.05725","35.15767",서면역.롯데호텔백화점,"20220104"
"2621935","129.05725","35.15767",서면역.롯데호텔백화점,"20231208"
"2621936","129.0495","35.15725",부암역,"20220104"
"2621936","129.0495","35.15725",부암역,"20231208"
"2621937","129.04443","35.15617",가야역,"20220104"
"2621937","129.04443","35.15617",가야역,"20231208"
"2621938","129.03725","35.1549",부산진우체국,"20220104"
"2621938","129.03725","35.1549",부산진우체국.가야1치안센터,"20231208"
"2621939","129.0034","35.15048",주례역,"20220104"
"2621939","129.0034","35.15048",주례역,"20231208"
"2621940","129.00767","35.15083",좋은삼선병원,"20220104"
"2621940","129.00767","35.15083",좋은삼선병원,"20231208"
"2621941","129.01238","35.15123",냉정역.동서대경남정보대,"20220104"
"2621941","129.01238","35.15123",냉정역.동서대경남정보대,"20231208"
"2621942","129.01592","35.15155",냉정고개,"20220104"
"2621942","129.01592","35.15155",냉정고개,"20231208"
"2621943","129.02252","35.15322",개금역,"20220104"
"2621943","129.02252","35.15322",개금역,"20231208"
"2621944","129.0259","35.15315",개금삼거리.개금골목시장,"20220104"
"2621944","129.0259","35.15315",개금삼거리.개금골목시장,"20231208"
"2621945","129.0303","35.15363",동의대역,"20220104"
"2621945","129.0303","35.15363",동의대역,"20231208"
"2621946","129.03168","35.15393",동의대역,"20220104"
"2621946","129.03168","35.15393",동의대역,"20231208"
"2621947","129.02437","35.15323",개금역,"20220104"
"2621947","129.02437","35.15323",개금역,"20231208"
"2621948","129.01755","35.15228",냉정고개,"20220104"
"2621948","129.01755","35.15228",냉정고개,"20231208"
"2621949","129.01442","35.15147",냉정역.동서대경남정보대,"20220104"
"2621949","129.01442","35.15147",냉정역.동서대경남정보대,"20231208"
"2621950","129.00943","35.15103",좋은삼선병원,"20220104"
"2621950","129.00943","35.15103",좋은삼선병원,"20231208"
"2621951","129.0051","35.15072",주례역,"20220104"
"2621951","129.0051","35.15072",주례역,"20231208"
"2621952","128.9993","35.15023",주례교차로,"20220104"
"2621952","128.9993","35.15023",주례교차로,"20231208"
"2621953","129.05912","35.15602",서면역.서면지하상가,"20220104"
"2621953","129.05912","35.15602",서면역.서면지하상가,"20231208"
"2621954","129.05912","35.15313",서면한전,"20220104"
"2621954","129.05912","35.15313",서면한전,"20231208"
"2621955","129.05918","35.14912",범내골역,"20220104"
"2621955","129.05918","35.14912",범내골역,"20231208"
"2621956","129.02275","35.09103",천마하늘길,"20231208"
"2621957","129.02277","35.0914",천마하늘길,"20231208"
"2621958","129.16673","35.1683",해운대세무서,"20231208"
"2621959","129.167","35.16833",해운대구보훈회관,"20231208"
"2621960","129.05092","35.15133",e편한세상서면더센트럴,"20231208"
"2621965","128.90387","35.09288",CGV,"20231208"
"2621966","128.90423","35.09287",CGV,"20231208"
"2621967","128.90155","35.1959",가락동행정복지센터,"20231208"
"2621968","128.90152","35.19612",가락동행정복지센터,"20231208"
"2621969","128.8946","35.19692",가락중앙경로당,"20231208"
"2621970","128.89502","35.19722",가락중앙경로당,"20231208"
"2621971","128.86512","35.26692",가야대역,"20231208"
"2621972","128.86532","35.26688",가야대역,"20231208"
"2621973","128.93573","35.2142",강동동행정복지센터,"20231208"
"2621974","128.93552","35.21413",강동동행정복지센터,"20231208"
"2621975","128.97755","35.08897",강동병원앞교차로,"20231208"
"2621976","128.9369","35.21605",강동치안센터,"20231208"
"2621977","128.93677","35.21622",강동치안센터,"20231208"
"2621978","128.86603","35.10022",강서공영차고지,"20231208"
"2621979","128.86617","35.10039",강서공영차고지,"20231208"
"2621980","128.92575","35.1975",강서해수랜드,"20231208"
"2621981","128.92568","35.19775",강서해수랜드,"20231208"
"2621982","128.84317","35.0981",강진정비,"20231208"
"2621983","128.92418","35.11217",경일고등학교,"20231208"
"2621984","128.924","35.11223",경일고등학교,"20231208"
"2621985","128.83968","35.08637",경제자유구역청,"20231208"
"2621986","128.87242","35.25062",구산신주공아파트,"20231208"
"2621987","128.87227","35.25172",구산신주공아파트,"20231208"
"2621988","128.87017","35.25658",구지마을,"20231208"
"2621989","128.87037","35.25672",구지마을,"20231208"
"2621990","128.92175","35.09768",국민은행명지국제신도시지점,"20231208"
"2621991","128.92125","35.09808",국민은행명지국제신도시지점,"20231208"
"2621992","128.82997","35.09702",국제휠타,"20231208"
"2621993","128.8301","35.09678",국제휠타,"20231208"
"2621994","128.90537","35.10193",국회부산도서관입구,"20231208"
"2621995","128.91993","35.10458",금강펜테리움2차202동,"20231208"
"2621996","128.92393","35.103",금강펜테리움3차,"20231208"
"2621997","128.88432","35.23627",김해동상시장,"20231208"
"2621998","128.88458","35.23577",김해동상시장,"20231208"
"2621999","128.88497","35.22833",김해세무서,"20231208"
"2622000","128.88503","35.22927",김해세무서,"20231208"
"2622001","128.8844","35.23292",김해천주교회,"20231208"
"2622002","128.88468","35.23277",김해천주교회,"20231208"
"2622003","128.87778","35.11237",녹산농협,"20231208"
"2622004","128.87738","35.11265",녹산농협,"20231208"
"2622005","128.93385","35.21113",농협공판장,"20231208"
"2622006","128.93373","35.21123",농협공판장,"20231208"
"2622007","128.9097","35.0918",대방디엠시티,"20231208"
"2622008","128.86113","35.09815",대한제강,"20231208"
"2622009","128.86128","35.0979",대한제강,"20231208"
"2622010","128.90453","35.09782",더샵퍼스트월드2단지,"20231208"
"2622011","128.90487","35.09793",더샵퍼스트월드2단지,"20231208"
"2622012","128.9042","35.09512",더샵퍼스트월드3단지,"20231208"
"2622013","128.904526","35.095056",더샵퍼스트월드3단지,"20231208"
"2622014","128.918321","35.098039",더스퀘어,"20231208"
"2622015","128.918132","35.098428",더스퀘어,"20231208"
"2622016","128.91602","35.19148",덕계마을입구,"20231208"
"2622017","128.916011","35.191307",덕계마을입구,"20231208"
"2622018","128.849832","35.098106",동아밸브,"20231208"
"2622019","128.849846","35.097849",동아밸브,"20231208"
"2622020","128.921596","35.189153",득천사거리,"20231208"
"2622021","128.920904","35.189480",득천사거리,"20231208"
"2622022","128.929194","35.203435",딴치,"20231208"
"2622023","128.929161","35.203666",딴치,"20231208"
"2622024","128.871397","35.253486",매정마을,"20231208"
"2622025","128.871621","35.253559",매정마을,"20231208"
"2622026","128.923620","35.110049",명일초등학교,"20231208"
"2622027","128.923610","35.110288",명지노인종합복지관,"20231208"
"2622028","128.917286","35.094922",명지대방노블랜드2차,"20231208"
"2622029","128.911888","35.098157",명지더웨스턴아파트,"20231208"
"2622030","128.914199","35.092678",명지더힐시그니처아파트,"20231208"
"2622031","128.92179","35.1088",명지스위트팰리스,"20231208"
"2622032","128.92157","35.1087",명지스위트팰리스,"20231208"
"2622033","128.911678","35.084874",명지철새탐조대,"20231208"
"2622034","128.911391","35.084863",명지철새탐조대,"20231208"
"2622035","128.923248","35.101090",명지초등학교,"20231208"
"2622036","128.92134","35.10584",명지협성휴포레아파트,"20231208"
"2622037","128.92121","35.1063",명지협성휴포레아파트,"20231208"
"2622038","128.900778","35.176871",봉림교차로,"20231208"
"2622039","128.901277","35.175485",봉림교차로,"20231208"
"2622040","128.904208","35.189243",부산소프트웨어마이스터고,"20231208"
"2622041","128.904427","35.189264",부산소프트웨어마이스터고,"20231208"
"2622042","128.866997","35.263397",북부동행정복지센터,"20231208"
"2622043","128.867395","35.262348",북부동행정복지센터,"20231208"
"2622044","128.88063","35.11091",사암마을,"20231208"
"2622045","128.88046","35.11109",사암마을,"20231208"
"2622046","128.868640","35.101411",사암입바위,"20231208"
"2622047","128.868138","35.101472",사암입바위,"20231208"
"2622048","128.872741","35.111579",산양마을입구,"20231208"
"2622049","128.8648","35.27501",삼계서희,"20231208"
"2622050","128.86491","35.27514",삼계서희,"20231208"
"2622051","128.86393","35.27903",삼계차고지,"20231208"
"2622052","128.869069","35.257210",삼계푸르지오2차,"20231208"
"2622053","128.869034","35.257374",삼계푸르지오2차,"20231208"
"2622054","128.855526","35.098116",삼성전기후문,"20231208"
"2622055","128.856049","35.097854",삼성전기후문,"20231208"
"2622056","128.911545","35.097596",삼정그린코아더베스트,"20231208"
"2622057","128.977760","35.088206",성일여자고등학교,"20231208"
"2622058","128.892200","35.202821",송산마을,"20231208"
"2622059","128.892286","35.203364",송산마을,"20231208"
"2622060","128.887559","35.216338",쇠내마을,"20231208"
"2622061","128.887564","35.216835",쇠내마을,"20231208"
"2622062","129.061098","35.166945",시민공원부설주차장,"20231208"
"2622063","128.927207","35.200184",신덕복지회관,"20231208"
"2622064","128.927064","35.200218",신덕복지회관,"20231208"
"2622065","128.977929","35.090557",신평시장,"20231208"
"2622066","128.875953","35.081217",신호중학교,"20231208"
